"","lhs","op","rhs","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"14","dynamics","=~","line_32",0.300270411408976,0.0216358678928038,13.8783622130013,0,0.257864889564814,0.342675933253138,0.0485373336112591,0.229551740236879,0.229551740236879
"15","dynamics","=~","line_35",0.30305140421307,0.0228263493471016,13.2763850935958,0,0.258312581594222,0.347790226831919,0.0489868683318779,0.182207773184172,0.182207773184172
"16","tension","=~","line_34",1,0,NA,NA,1,1,0.200130805604196,0.712801572579536,0.712801572579536
"17","tension","=~","line_35",0.550130864820865,0.0196231163552855,28.0348368149326,0,0.511670263500066,0.588591466141663,0.110098133164333,0.409512515470459,0.409512515470459
"18","tension","=~","line_33",-0.795136495307449,0.0301763366442337,-26.3496694340925,0,-0.854281028315504,-0.735991962299395,-0.159131307371177,-0.717545016620667,-0.717545016620667
"19","tension","=~","line_29",-0.604332182456675,0.0444936612530256,-13.5824332149241,0,-0.69153815605293,-0.517126208860419,-0.120945486527596,-0.35296320108941,-0.35296320108941
"20","differentiation","~~","ornamentation",0.00452375216189577,0.000539818964487786,8.38012826427502,0,0.003465726433328,0.00558177789046353,0.183518512655116,0.183518512655116,0.183518512655116
"21","differentiation","~~","rhythm",0.00699969801983956,0.000517643150852748,13.5222459880103,0,0.00598513608732434,0.00801425995235478,0.334250103229458,0.334250103229458,0.334250103229458
"22","differentiation","~~","dynamics",-0.00258171224573265,0.000484682800214463,-5.3266017374462,1.00067241604052e-07,-0.00353167307807901,-0.00163175141338628,-0.104417401993826,-0.104417401993826,-0.104417401993826
"23","differentiation","~~","tension",0.0101555515997153,0.000721106566858278,14.083288194089,0,0.00874220869965772,0.0115688944997728,0.331755397928124,0.331755397928124,0.331755397928124
"24","ornamentation","~~","dynamics",0.00211601559285347,0.000507102530038663,4.17275692292867,3.00935951087489e-05,0.00112211289750855,0.00310991828819839,0.0812284452409481,0.0812284452409481,0.0812284452409481
"25","ornamentation","~~","rhythm",0.0140706230443921,0.00067817380552536,20.7478126252489,0,0.012741426810304,0.0153998192784803,0.637719655242209,0.637719655242209,0.637719655242209
"26","ornamentation","~~","tension",0.0172351808171888,0.0009098307833187,18.9432816884055,0,0.0154519452498583,0.0190184163845193,0.53438536182206,0.53438536182206,0.53438536182206
"27","rhythm","~~","dynamics",-0.00417194471752632,0.00047812591753562,-8.72561926579835,0,-0.0051090542959713,-0.00323483513908134,-0.188511995525276,-0.188511995525276,-0.188511995525276
"28","rhythm","~~","tension",0.00563721714144412,0.000619592485613089,9.09826583172013,0,0.00442283818455081,0.00685159609833742,0.205738060695529,0.205738060695529,0.205738060695529
"29","dynamics","~~","tension",0.00489521296486665,0.000652280981855704,7.50476113980824,6.15063555642337e-14,0.00361676573262904,0.00617366019710425,0.15131928170097,0.15131928170097,0.15131928170097
"30","line_23","~~","line_31",0.0201511607055495,0.00118612465891449,16.9890749290984,0,0.0178263990929022,0.0224759223181967,0.0201511607055495,0.323283120548504,0.323283120548504
"31","line_35","~~","line_34",0.0200098197692799,0.00116306400196277,17.2044012500701,0,0.0177302562137178,0.0222893833248419,0.0200098197692799,0.428908622395447,0.428908622395447
"32","line_37","~~","line_36",0.00776018668525151,0.000566536735920858,13.6975878053839,0,0.00664979508692775,0.00887057828357527,0.00776018668525151,0.2751220240088,0.2751220240088
"33","line_10","~~","line_30",-0.0323735020362198,0.00238887685140014,-13.5517668134485,0,-0.0370556146284655,-0.0276913894439741,-0.0323735020362198,-0.922757277317944,-0.922757277317944
"34","line_32","~~","line_35",-0.00755494956847077,0.000627711425197255,-12.0357050472622,0,-0.00878524135454169,-0.00632465778239984,-0.00755494956847077,-0.154953913954415,-0.154953913954415
"35","line_17","~~","line_33",-0.00581552997219654,0.000629105103338474,-9.24413097483275,0,-0.0070485533172303,-0.00458250662716279,-0.00581552997219654,-0.173357750784586,-0.173357750784586
"36","line_37","~~","line_37",0.0388029561351863,0.0011809181097585,32.8582954351691,0,0.0364883991713685,0.0411175130990041,0.0388029561351863,0.623851376910647,0.623851376910647
"37","line_10","~~","line_10",0.0337345841676077,0.00241494886591743,13.9690676865707,0,0.0290013713659037,0.0384677969693117,0.0337345841676077,0.355702530652556,0.355702530652556
"38","line_30","~~","line_30",0.0364862345240765,0.00240528252267762,15.169209512843,0,0.0317719674069847,0.0412005016411683,0.0364862345240765,0.380451116228868,0.380451116228868
"39","line_23","~~","line_23",0.0415635575187419,0.0011675010753697,35.6004447409871,0,0.0392752974591056,0.0438518175783783,0.0415635575187419,0.496646508542731,0.496646508542731
"40","line_28","~~","line_28",0.0572973629312105,0.00134336044427966,42.6522629687333,0,0.0546644248421667,0.0599303010202544,0.0572973629312105,0.68810185650161,0.68810185650161
"41","line_29","~~","line_29",0.0589093344920958,0.00228006834846894,25.8366528931702,0,0.0544404826468069,0.0633781863373846,0.0589093344920958,0.501722576260237,0.501722576260237
"42","line_31","~~","line_31",0.0934805720172041,0.00203945257844256,45.8361096528123,0,0.0894833184152793,0.0974778256191289,0.0934805720172041,0.809830515548272,0.809830515548272
"43","line_11","~~","line_11",0.0368670509800752,0.000944184822068119,39.0464346793062,0,0.0350164827340723,0.038717619226078,0.0368670509800752,0.662939503541388,0.662939503541388
"44","line_24","~~","line_24",0.025553004376058,0.000684428156723398,37.3348234216274,0,0.024211549838875,0.026894458913241,0.025553004376058,0.633859831075967,0.633859831075967
"45","line_17","~~","line_17",0.0471652067872196,0.00121157877763864,38.9287165289775,0,0.0447905560186148,0.0495398575558244,0.0471652067872196,0.661309334049128,0.661309334049128
"46","line_25","~~","line_25",0.0240654863362841,0.00115229385087068,20.8848518267281,0,0.0218070318889706,0.0263239407835976,0.0240654863362841,0.479442540179891,0.479442540179891
"47","line_36","~~","line_36",0.0205035381086005,0.00131368702815511,15.607627744787,0,0.017928758846459,0.023078317370742,0.0205035381086005,0.399122371241473,0.399122371241473
"48","line_32","~~","line_32",0.0423526839971893,0.000844193887569582,50.1693800687444,0,0.040698094381584,0.0440072736127945,0.0423526839971893,0.94730599855422,0.94730599855422
"49","line_35","~~","line_35",0.0561276811773026,0.00131316384586888,42.7423290352354,0,0.0535539273335995,0.0587014350210057,0.0561276811773026,0.776518037997837,0.776518037997837
"50","line_34","~~","line_34",0.038777490436558,0.0016037936742247,24.1786029336372,0,0.0356341125964445,0.0419208682766716,0.038777490436558,0.491913918128141,0.491913918128141
"51","line_33","~~","line_33",0.0238599938043402,0.00101002646449795,23.6231372572997,0,0.0218803783104919,0.0258396092981885,0.0238599938043402,0.485129149122847,0.485129149122847
"52","differentiation","~~","differentiation",0.0233960828848782,0.00130254069234491,17.9618825134431,0,0.0208431500394843,0.0259490157302721,1,1,1
"53","ornamentation","~~","ornamentation",0.02597136013621,0.00139459995001556,18.6228030023379,0,0.0232379944613381,0.0287047258110818,1,1,1
"54","rhythm","~~","rhythm",0.0187444351104856,0.0010169979644366,18.431143193949,0,0.0167511557278393,0.0207377144931319,1,1,1
"55","dynamics","~~","dynamics",0.0261292384106157,0.00135909184833842,19.2255133032844,0,0.0234654673361904,0.028793009485041,1,1,1
"56","tension","~~","tension",0.0400523393517845,0.00194824004762025,20.5582158116029,0,0.0362338590252103,0.0438708196783588,1,1,1
