"21132","15577","20252","12783","20967","24828","16578","16710","20241","10143","10495","14576","21737","25917","19262","30013","16787","20615","29107","21198","28986","21033","18596","28133","18294","21647","27798","26357","27743","22056","14702","21852","13157","25350","62306","12337","24564","21693","16919","12948","23827","27908","15181","15313","30058","22804","24472","13883","50266","26654","50273","24597","11760","12761","14158","26159","12640","26071","20626","11804","15676","26060","24608","62410","25543","26075","25071","50249","20087","28568","16666","14125","25730","17610","23695","13718","28337","15907","15148","18976","28898","18393","27666","27286","28136","28326","30038","22215","12816","28210","24245","27083","27340","13168","13036","11133","24091","27600","12860","10176","24014","12046","50279","26995","27028","14840","30095","30178","10506","24696","19691","19548","20571","12849","14328","21231","28271","26973","27765","16655","14994","17599","27677","13476","17227","10055","62466","19328",""
"0","0.2081441","0.1332893","0.4475195","0.3885368","0.4618505","0.4689029","0.1025709","0.4685529","0.09154954","0.3999222","0.5125845","0.3347406","0.2821451","0.1129083","0.1921043","0.02625945","0.3401428","0.06532458","0.1909682","0.3857432","0.5021439","0.1158175","0.3384659","0.1027333","0.2786111","0.4141525","0.4394846","0.3975659","0.1207508","0.2229814","0","0.2112233","0.3319057","0.1860119","0","0.6250379","0.3829191","0.4233611","0.01856906","0.3467963","0.1825022","0.3525326","0.4795139","0.219791","0.1175783","0.1920649","0","0.09888313","0.1621939","0","0.1085822","0.1984744","0.2185512","0.2010164","0.2496137","0.271351","0.322643","0.1441933","0.4338055","0.2980082","0.01993047","0.28999","0.1207508","0.05081774","0.3147509","0.3546509","0.2898512","0.35825","0.2798613","0.4445676","0.4775819","0.3057273","0.2924668","0.4619754","0.2258307","0.5576986","0.09072338","0.2939349","0.2409298","0.4879555","0.009676848","0.5281638","0.169029","0.0376348","0.2928442","0.1713769","0","0.2782752","0","0.2613607","0.2119711","0.3548997","0.06551057","0.075362","0.38911","0.4098795","0.2978873","0.4005077","0.2203697","0.2014109","0.27128","0.2028491","0.3563374","0.3078604","0.0216214","0.299084","0.2339278","0.2233084","0.3905238","0.3364049","0","0.4145579","0.1327809","0.07899551","0.3349973","0.4699723","0.3861175","0.3779106","0.5790783","0.494705","0.4547042","0.4183143","0.3297302","0.4316537","0.1801627","0.4188404","0.409402","21132"
"0.2081441","0","0.0684607","0.05362323","0.362271","0.1906145","0.1803658","0.02352755","0.1422244","0.1174842","0.446539","0.2386179","0.3719011","0.2416896","0","0","0","0.04539035","0.08584535","0","0.0600599","0.2080838","0.1497827","0.6440807","0.1613474","0.5967238","0.6537127","0.5040828","0.6220615","0.4939314","0.423566","0.2733846","0","0.2050841","0.5682067","0.1070738","0.7424934","0.01907349","0.04288487","0","0","0.0009378411","0.1023689","0.2018117","0","0","0.009488488","0","0","0.2546297","0.07493642","0","0.1010276","0.04024783","0.5645915","0.4863892","0.3387866","0.128087","0.4964143","0.03611156","0","0","0.409198","0.4939314","0.5537199","0.06564902","0.02716162","0.5863924","0","0","0.05654418","0.6316798","0.2520209","0.1583223","0.1261664","0.4620399","0.2824286","0.4632011","0.05936691","0.1991065","0.6098253","0.3831216","0.6753779","0","0","0","0","0.3203476","0","0.2001948","0","0","0.04029398","0.2967168","0","0.1475398","0.1042983","0","0.6357229","0.5154096","0.46694","0.419623","0.4642854","0.6698916","0.4914256","0.0354387","0.2657267","0.1268654","0.05152718","0","0.4692641","0.2397299","0.6591504","0.2840956","0","0.09757029","0.6437539","0.5991186","0.5884099","0.8243426","0.605564","0.761496","0.6403364","0.2864139","0.1536087","0","0.5476376","0.5661292","15577"
"0.1332893","0.0684607","0","0.4314396","0.6239969","0.6471337","0.5723283","0.2943103","0.5176265","0.243722","0.5576147","0.6248879","0.4666298","0.1792978","0.04791563","0.2292234","0","0.3380488","0.1662019","0","0.3831286","0.6228614","0.3931866","0.7162018","0.1424759","0.6943349","0.7852067","0.6655281","0.6865777","0.6938376","0.6034138","0.5335253","0.3224279","0.5903449","0.701067","0.1972247","0.8298548","0.3157205","0.3730906","0.0904946","0.5134556","0.2390693","0.5437069","0.5795998","0.2757018","0.1209535","0.3736036","0","0.03803912","0.43297","0.02599927","0.0906157","0.3742985","0.2657417","0.6467652","0.618602","0.518106","0.463815","0.6468015","0.4334534","0.2146624","0","0.6251028","0.6938376","0.6766922","0.3479893","0.4920211","0.7681463","0.3719262","0.3524546","0.3812596","0.7725499","0.4479079","0.5098085","0.5223845","0.6498549","0.6770906","0.6853926","0.3256094","0.4488789","0.7229277","0.6082244","0.786158","0","0","0.1435061","0.2455661","0.3693784","0.2348023","0.1131325","0.2712709","0","0.4966341","0.2430722","0","0.2918104","0.4616678","0.424139","0.8010113","0.6207912","0.6399824","0.5206145","0.6524594","0.7956316","0.5387384","0.05927752","0.43778","0.1695355","0.1956891","0.323175","0.5392463","0.250555","0.6926099","0.3212551","0.3466933","0.4997536","0.7008562","0.6403808","0.6833989","0.9016699","0.7226258","0.8757779","0.7518133","0.6079347","0.662522","0.268249","0.8087441","0.6621524","20252"
"0.4475195","0.05362323","0.4314396","0","0.523579","0.05870979","0.04195857","0.313077","0.02370611","0.4158735","0.5898884","0.1357773","0.5353969","0.5080976","0.1108921","0.1136628","0.2739477","0.1255356","0.3667273","0.2091722","0.01504088","0","0.5186035","0.8025249","0.584364","0.7687791","0.7910943","0.6687554","0.7706414","0.7691514","0.6511173","0.6545904","0.1493076","0.4098406","0.8037016","0.5834459","0.838352","0.01189928","0","0.27154","0","0.2484459","0.1255585","0.119076","0","0.1486593","0.1824151","0.2015171","0.1585408","0.5148444","0.565627","0.1765078","0.3290094","0.1508226","0.7694578","0.6786654","0.5467255","0.378599","0.7632882","0","0.177637","0.2729646","0.6819473","0.7691514","0.7974859","0.3043213","0","0.8116094","0","0","0","0.767129","0.3776824","0.3519817","0.10447","0.6862946","0.04989175","0.7412486","0.1770309","0.3611288","0.7196767","0.6791517","0.7814422","0.2306893","0.1778504","0.1492143","0","0.6767563","0.1545912","0.625114","0","0.3053374","0","0.5675819","0.1945594","0.2716647","0.0401765","0.04206496","0.8070593","0.7954602","0.7385295","0.640635","0.7419247","0.8532022","0.6328309","0.5224257","0.5014517","0.4773088","0.2246087","0.02458039","0.6380446","0.6499296","0.7878422","0.557308","0.3395949","0.2527239","0.7703579","0.7321097","0.751674","0.9207666","0.7409182","0.8937005","0.7953736","0.5656269","0.087277","0","0.7564103","0.7189314","12783"
"0.3885368","0.362271","0.6239969","0.523579","0","0.5840625","0.5654721","0.6299205","0.3807691","0.2756152","0.3613024","0.6509817","0.3094677","0.5406851","0.06127243","0.5368097","0.6883114","0.1822304","0.2448715","0.4118654","0.2307062","0.6355209","0.5341228","0.7393623","0.7209801","0.6511746","0.6773923","0.4871245","0.6280508","0.7168137","0.4776612","0.6121207","0.1976462","0","0.7408065","0.6146212","0.719208","0.2775685","0.3167386","0.3422158","0.4732182","0.1249694","0.2205642","0.4874287","0.6038228","0.2341323","0.2249276","0.6496347","0.4599405","0.4140225","0.7281885","0.3518546","0.4793094","0","0.6417692","0.4079797","0.1284246","0.6301999","0.8009315","0.5131336","0.4010719","0.3401435","0.5682185","0.7168137","0.753277","0.4953195","0.3727861","0.8383835","0.5197719","0.4113837","0.4084519","0.5255184","0","0.3940767","0.4797072","0.2507191","0.673961","0.4979352","0.06849323","0.1109921","0.5028035","0.6619978","0.4599878","0.5325879","0.4925273","0.6070361","0.4925273","0.7606028","0.5128517","0.6605001","0.4077148","0.5731152","0.4002995","0.3979167","0.5512895","0.3770605","0.3416944","0.4589368","0.7136597","0.8199414","0.6998081","0.5701819","0.7283113","0.8200648","0.4497078","0.6926601","0.2974556","0.6218372","0.2400745","0.4369711","0.3620765","0.6748588","0.6818011","0.4102601","0.1484529","0.2239687","0.6340155","0.5848268","0.6195924","0.9043271","0.5972667","0.8678948","0.7355423","0.3767328","0.5987199","0.466198","0.7483329","0.5281955","20967"
"0.4618505","0.1906145","0.6471337","0.05870979","0.5840625","0","0.09090873","0.4235291","0.004382292","0.4344018","0.5304933","0.4349772","0.4309308","0.6285152","0.118236","0.2639706","0.8124998","0.05682663","0.3886411","0.3199998","0.0005304726","0.078928","0.6822681","0.8051751","0.8213272","0.7180092","0.8032679","0.6035776","0.7522666","0.8222823","0.6594686","0.7951538","0.1818181","0.5102038","0.8616259","0.68705","0.8117223","0","0","0.2563867","0","0.2717292","0","0","0.4326038","0.1758945","0.3586697","0.7551018","0.4404986","0.5088585","0.7626578","0.3236694","0.3226069","0.002807645","0.6710649","0.6915761","0.3402405","0.4782605","0.8241587","0.0228501","0.2757745","0.3538459","0.6877931","0.8222823","0.7847531","0.3460769","0","0.8805118","0.1274237","0.1063825","0","0.7728427","0.3059406","0.2201808","0.05588268","0.6226412","0.03737958","0.798645","0.2128908","0.2722443","0.6790184","0.7578121","0.7825157","0.4950365","0.5129866","0.5440372","0.0853654","0.7108431","0.4867613","0.7547166","0","0.565838","0","0.6208907","0.5686269","0.3335757","0.101996","0.3048779","0.8126757","0.9220777","0.7666663","0.5795944","0.7249464","0.8829632","0.5852927","0.8136197","0.4439631","0.638647","0.3103791","0.1599699","0.5751009","0.7707003","0.7613457","0.5836679","0.4303795","0.2325581","0.7311572","0.7231625","0.7033271","0.9590328","0.7107257","0.9446525","0.7919558","0.5856349","0","0","0.8772376","0.6755265","24828"
"0.4689029","0.1803658","0.5723283","0.04195857","0.5654721","0.09090873","0","0.531969","0","0.4811644","0.5995621","0","0.5174105","0.5305843","0.1084559","0.3517225","0.6923076","0.1621519","0.4199205","0.2285712","0","0","0.7014702","0.8340999","0.7802898","0.7834179","0.8371176","0.6936615","0.7832318","0.8616919","0.7187951","0.8140174","0.2606059","0.5046438","0.8764202","0.7350515","0.8498268","0","0.02340257","0.3560438","0","0.3074156","0.2274344","0.0761189","0.3788234","0.2430508","0.3518716","0.6440677","0.399764","0.591428","0.7627769","0.3122443","0.4747501","0.128737","0.7662412","0.7217072","0.5032962","0.5930127","0.8578382","0.06764768","0.2795401","0.3667302","0.7599732","0.8616919","0.8478603","0.4124319","0","0.9030565","0.1159384","0","0.01227277","0.8075978","0.3569992","0.472064","0.1687659","0.7072902","0","0.832823","0.1522826","0.4001976","0.7354832","0.8014618","0.7995601","0.3987839","0.3676091","0.3927924","0","0.7735847","0.2097053","0.7555552","0","0.4647094","0","0.5875927","0.443383","0.1753722","0","0","0.8644277","0.898795","0.8200941","0.6658269","0.8155287","0.9071305","0.6343954","0.7650281","0.516707","0.6167085","0.3264657","0.2144199","0.6214427","0.7803587","0.7906214","0.5985718","0.5100399","0.263158","0.7707819","0.7470321","0.7644476","0.9584497","0.7662045","0.9465626","0.8352061","0.6549786","0.2663761","0.05378288","0.8898359","0.7286358","16578"
"0.1025709","0.02352755","0.2943103","0.313077","0.6299205","0.4235291","0.531969","0","0.4636701","0.2403379","0.5267856","0.6824963","0.4299999","0.5504713","0.04527402","0","0","0.2795362","0.1852896","0.2067069","0.3289344","0.5520685","0.3354504","0.6472671","0.4344382","0.5081874","0.6450319","0.5881382","0.6703281","0.4568849","0.4571314","0.1085122","0.240469","0.5322193","0.6281545","0","0.790224","0.3116614","0.3025003","0","0.2971819","0.2507105","0.3136522","0.4117171","0","0","0.1709484","0","0.01546278","0.2642263","0","0","0","0.105244","0.4489318","0.5578763","0.3342316","0.263555","0.3632323","0.3379429","0.3061546","0.07591152","0.5281515","0.4568849","0.4101244","0.3778133","0.2524951","0.4856747","0.2692269","0.2606632","0.3076627","0.7210985","0.3721382","0.1511035","0.5068943","0.472662","0.6326253","0.4930182","0.3530714","0.2028621","0.630049","0.1806166","0.760347","0.2149361","0.1009035","0.3000825","0","0","0.399106","0.2200646","0.09019157","0.316487","0.261582","0.4523949","0.1067416","0.4897818","0.4335502","0.3643581","0.6156527","0.6358117","0.48255","0.4027439","0.369601","0.6683232","0.4727131","0.2717242","0.459979","0.4303722","0.1331638","0.1487192","0.5460982","0.2905198","0.6618862","0.4304979","0.1829651","0.44389","0.6708698","0.6363225","0.5870457","0.8493074","0.6730794","0.7512951","0.6441041","0.5150281","0.3883402","0","0.5670799","0.6164906","16710"
"0.4685529","0.1422244","0.5176265","0.02370611","0.3807691","0.004382292","0","0.4636701","0","0.4027942","0.549556","0.08537059","0.4957637","0.5186426","0.09174221","0.2852491","0.4539584","0.05709028","0.3586902","0.2648243","0","0.00916204","0.5410192","0.8040864","0.6473252","0.7628427","0.779468","0.635175","0.757187","0.7751674","0.633811","0.6730531","0.06599425","0.224413","0.8062302","0.631145","0.8206643","0","0","0.3245159","0","0.1892393","0","0.06114612","0.2042285","0.1792435","0.1318428","0.4004985","0.2595435","0.5115647","0.6556159","0.2393472","0.3906041","0.05560518","0.7642266","0.6484104","0.4756232","0.4584409","0.7933458","0.01880162","0.2085624","0.3100794","0.6672061","0.7751674","0.8071952","0.3262505","0","0.8314763","0.03242103","0","0.00670077","0.7340338","0.2608729","0.3397229","0.05574079","0.6367739","0.04676949","0.7206335","0.05399895","0.2898099","0.6862085","0.6990565","0.7400206","0.3334548","0.2672531","0.2986835","0","0.7343777","0.1903818","0.6678727","0","0.4005165","0","0.5555153","0.3189976","0.2341036","0","0","0.7983962","0.8138306","0.7473916","0.6442274","0.7567729","0.856498","0.6128367","0.599353","0.4542297","0.5357674","0.2302179","0.1123906","0.5995181","0.6865123","0.7807584","0.5480686","0.2871779","0.08879618","0.7555786","0.718213","0.7398693","0.9222981","0.7193315","0.8952612","0.7947885","0.4950338","0.02759121","0","0.7535992","0.6947329","20241"
