"21132","15577","20252","12783","20967","24828","16578","16710","20241","10143","10495","14576","21737","25917","19262","30013","16787","20615","29107","21198","28986","21033","18596","28133","18294","21647","27798","26357","27743","22056","14702","21852","13157","25350","62306","12337","24564","21693","16919","12948","23827","27908","15181","15313","30058","22804","24472","13883","50266","26654","50273","24597","11760","12761","14158","26159","12640","26071","20626","11804","15676","26060","24608","62410","25543","26075","25071","50249","20087","28568","16666","14125","25730","17610","23695","13718","28337","15907","15148","18976","28898","18393","27666","27286","28136","28326","30038","22215","12816","28210","24245","27083","27340","13168","13036","11133","24091","27600","12860","10176","24014","12046","50279","26995","27028","14840","30095","30178","10506","24696","19691","19548","20571","12849","14328","21231","28271","26973","27765","16655","14994","17599","27677","13476","17227","10055","62466","19328",""
"0","0.1887322","0.2524729","0.2749149","0.339827","0.3643527","0.2606192","0.1739538","0.4196559","0.3061935","0.5147589","0.459928","0.4694963","0.2134276","0.06693016","0.2992246","0.2607188","0.4560178","0.3333187","0.2699241","0.5025777","0.6534865","0.6378622","0.5368869","0.6648731","0.5105089","0.5432311","0.5596923","0.6006156","0.4058575","0.4516556","0.3759629","0.4906041","0.3506866","0.5123661","0.5089204","0.6318784","0.4699679","0.5693598","0.3579298","0.4251095","0.3492073","0.4899725","0.5853969","0.3676356","0.5983818","0.1048003","0.3552087","0.33265","0.574564","0.5096546","0.1121192","0.5041074","0.32253","0.445226","0.4260187","0.4503776","0.5466481","0.524176","0.5123443","0.4607386","0.3456809","0.4342449","0.4707266","0.636301","0.5753009","0.6025832","0.6233147","0.5933334","0.502535","0.5109679","0.5732475","0.5402165","0.6015681","0.5210657","0.5793289","0.5592111","0.5696847","0.5477362","0.3909683","0.5606526","0.414759","0.5382454","0.4222895","0.0812103","0.3623659","0.3362123","0","0.245715","0.2606229","0.3355634","0.5447337","0.2320623","0.5184131","0.3993753","0.4334236","0.4267416","0.467833","0.5612283","0.644694","0.5597456","0.6186466","0.3949126","0.5445723","0.49608","0.4931511","0.3581376","0.4849835","0.3573746","0.5734053","0.6401692","0.4359927","0.5915735","0.6318043","0.5904498","0.5699806","0.6097094","0.5963808","0.5604459","0.586355","0.5508089","0.5161779","0.5244845","0.5976251","0.5431311","0.1181603","0.5593284","0.6627871","21132"
"0.1887322","0","0.05115874","0.09301948","0.2447689","0.04756024","0","0.007258277","0.0579849","0.06322588","0.2492541","0.1637652","0.2578623","0.1004318","0.1399672","0.1748615","0.3443916","0.1448645","0.07657526","0.05718786","0.1406799","0.4183097","0.4101944","0.3312438","0.478923","0.3069141","0.3865082","0.3148238","0.4047435","0.07723084","0.3224466","0.2283555","0.1526185","0.2478822","0.2713617","0.2278731","0.4520905","0.1645251","0.2772302","0.1367379","0","0.1436685","0.2089723","0.303815","0.06364794","0.3692766","0.07259671","0.09857461","0.2241901","0.3414838","0.2204907","0.03318572","0.2319586","0.1461818","0.3385609","0.2363543","0.1618565","0.2378575","0.3218154","0.2229322","0.1837802","0.03197176","0.1462106","0.2245446","0.4796121","0.3073639","0.3263321","0.4474178","0.3145897","0.1455289","0.2462876","0.3840714","0.3005541","0.3702319","0.1880826","0.3649764","0.2414463","0.3805529","0.2766778","0.1738343","0.3702083","0.1948889","0.3338687","0.08933635","0","0.212051","0.01743655","0.08810685","0.01636406","0.0881381","0.0620262","0.3453916","0.1100529","0.2965361","0.1450192","0.1398987","0.1062951","0.2024342","0.3405434","0.4830112","0.2941701","0.3901462","0.101116","0.3259653","0.2887017","0.211576","0.1096456","0.2571721","0.2724757","0.2946229","0.4446042","0.1653463","0.432508","0.4109959","0.339931","0.2703908","0.4139315","0.3959532","0.3418206","0.4415838","0.3322177","0.3404524","0.3156819","0.3289481","0.1914183","0.06542234","0.317846","0.4916104","15577"
"0.2524729","0.05115874","0","0.1085638","0.3614786","0.2284427","0.1391773","0.01500125","0.1722108","0.1887358","0.2812957","0.3153906","0.2830792","0.2057142","0.2325957","0.2601889","0.3488399","0.1501555","0.02699902","0.05755272","0.3012475","0.5558795","0.5188312","0.3653958","0.5415763","0.3957073","0.4946617","0.3530581","0.4529151","0.2184173","0.3678343","0.3324041","0.313735","0.4296276","0.3492528","0.2896027","0.4816999","0.192096","0.4460578","0.3310451","0.1294982","0.254489","0.4312607","0.4870339","0.2357029","0.5088953","0.1083351","0.2156396","0.3339936","0.456083","0.4315183","0.1660363","0.3447629","0.2775062","0.4131273","0.3072406","0.2989458","0.3638745","0.46826","0.3512668","0.2728581","0.120849","0.1993365","0.2172274","0.5642658","0.4450708","0.501343","0.5489607","0.4749614","0.2543059","0.4169385","0.4679273","0.4313121","0.4985881","0.3383814","0.4810824","0.3621809","0.5403868","0.3699926","0.3737992","0.5374578","0.4042444","0.4811722","0.2322028","0.06726835","0.2159784","0.2707301","0.1070295","0.04760291","0.1590217","0.1887253","0.3948259","0.1488753","0.4441219","0.2111258","0.2691944","0.2895214","0.33175","0.4026406","0.5236041","0.3084932","0.4072931","0.1896565","0.3617858","0.3681383","0.4082991","0.274799","0.4260949","0.3623416","0.4899612","0.4613364","0.3116122","0.4362516","0.4287145","0.4788012","0.3642986","0.4573689","0.444848","0.4028761","0.4493687","0.3538233","0.4532096","0.4020699","0.4345552","0.3485446","0.07899163","0.4842644","0.5554002","20252"
"0.2749149","0.09301948","0.1085638","0","0.3275925","0.1742002","0.115115","0.01576845","0.2225247","0.2164599","0.4026348","0.359125","0.3603366","0.2083995","0.2230263","0.2328496","0.4395551","0.2906287","0.1830652","0.1089405","0.3988608","0.64597","0.6380824","0.5242323","0.6702641","0.5453184","0.5602871","0.4747309","0.576174","0.3968076","0.4629541","0.4320676","0.4340116","0.4635322","0.5288741","0.5172118","0.5969752","0.3366921","0.4977221","0.3791845","0.3240557","0.3207268","0.4638228","0.562746","0.3301888","0.5933463","0.111633","0.3588983","0.416638","0.5673233","0.5658956","0.1656615","0.4813866","0.246159","0.5264659","0.3977454","0.3994861","0.4749773","0.5677904","0.4153309","0.3435157","0.2670626","0.3580988","0.5024924","0.6840486","0.5482963","0.5989853","0.6799141","0.568684","0.4310511","0.423544","0.5479496","0.4794165","0.5985176","0.4254198","0.6008981","0.450417","0.6448885","0.4827396","0.3962712","0.5815012","0.5095404","0.5455465","0.316563","0.029412","0.195244","0.2681866","0.2293579","0.184255","0.3229585","0.1976665","0.4859655","0.1164907","0.5406161","0.3674299","0.3454899","0.3037327","0.4726013","0.5696669","0.6614224","0.542725","0.5815051","0.3478629","0.5385521","0.4633547","0.5132224","0.283795","0.4792163","0.3128906","0.499197","0.6131841","0.4716421","0.5622911","0.5996504","0.5832599","0.5522044","0.5865381","0.5539308","0.5545693","0.6126016","0.4753778","0.5868253","0.5041346","0.6030424","0.5202165","0.07039715","0.5970334","0.6387683","12783"
"0.339827","0.2447689","0.3614786","0.3275925","0","0.5262613","0.3211461","0.3969758","0.3633322","0.3648083","0.4702062","0.3490796","0.4542737","0.1757543","0.3215723","0.5661569","0.7646684","0.4877624","0.3405471","0.454433","0.5091661","0.7137617","0.730149","0.5972561","0.7483593","0.5050142","0.5698473","0.5492218","0.5793142","0.4545795","0.3975896","0.3854952","0.5212152","0.4624797","0.5709552","0.6494495","0.6345972","0.4124884","0.4617571","0.3061803","0.5027103","0.226681","0.4863404","0.6246594","0.3462683","0.5866347","0.2772517","0.3661622","0.3635977","0.5557837","0.649712","0.1859784","0.4757059","0.1634584","0.4911875","0.3218151","0.3924918","0.5446232","0.5936176","0.3906219","0.3390563","0.3855696","0.4037483","0.5977315","0.7346747","0.582822","0.6468269","0.7450246","0.58893","0.580357","0.3939666","0.5696196","0.489274","0.6278177","0.5131748","0.6130518","0.607339","0.6908385","0.5737379","0.3858459","0.5128439","0.5620641","0.4957737","0.4076457","0.278242","0.351164","0.3754315","0.5273366","0.3677393","0.3461976","0.3229817","0.486786","0.4835722","0.5292172","0.4803845","0.4126218","0.3901789","0.56241","0.6719365","0.7876128","0.7341038","0.6787572","0.4948994","0.6196484","0.4177695","0.549784","0.3186102","0.4995602","0.2174388","0.4781912","0.669595","0.5217092","0.6194943","0.6929619","0.671635","0.6948748","0.6045254","0.5534461","0.5692539","0.6969344","0.5242607","0.6048247","0.4905119","0.6707239","0.6505898","0.560598","0.6415946","0.6335938","20967"
"0.3643527","0.04756024","0.2284427","0.1742002","0.5262613","0","0.008749975","0.1665308","0.1201513","0.2571685","0.3354733","0.2931531","0.3146411","0.3490003","0.1847358","0.07085929","0.7553976","0.2363046","0.2390027","0.2325457","0.3597919","0.746478","0.7107674","0.510128","0.7281413","0.450645","0.5741071","0.452066","0.536584","0.3626361","0.5406603","0.63471","0.3809396","0.6876084","0.5122185","0.5927537","0.5746276","0.2410509","0.4269164","0.3276822","0.2665257","0.3589593","0.4491424","0.5798688","0.2383812","0.5500328","0.2214225","0.6012127","0.5603651","0.5283918","0.6242503","0.1591518","0.3891946","0.2182215","0.5468277","0.4044399","0.262469","0.4122377","0.5951138","0.4112447","0.3047243","0.2278945","0.2571505","0.5176384","0.7684794","0.6352839","0.623431","0.7832115","0.6149495","0.3833855","0.4245951","0.6091224","0.4567131","0.56593","0.430632","0.6357793","0.3757487","0.7290755","0.5150479","0.3232487","0.5464271","0.6237551","0.5398022","0.1308517","0.2232519","0.3225666","0.2675371","0.3179177","0.1874234","0.3189244","0.3130628","0.5379482","0.2362389","0.5236947","0.4382217","0.3708473","0.3029045","0.6381466","0.5656126","0.7703012","0.5870727","0.5417626","0.3062961","0.5137756","0.4052086","0.5319836","0.3219122","0.5228602","0.330741","0.4287014","0.5987487","0.426805","0.5522439","0.6025531","0.6407905","0.5731619","0.5307878","0.5089338","0.5148786","0.6507557","0.4240666","0.6189793","0.4906475","0.6214649","0.588391","0.3614044","0.644329","0.6383719","24828"
"0.2606192","0","0.1391773","0.115115","0.3211461","0.008749975","0","0.1100745","0.08970097","0.1923982","0.3186823","0.1700844","0.293418","0.1837539","0.122532","0.2100046","0.48871","0.211073","0.1911391","0.1737937","0.1934322","0.5264433","0.5355995","0.4294925","0.5726699","0.3806247","0.4375355","0.4063658","0.4721303","0.2370657","0.3957398","0.3775566","0.2031765","0.3377702","0.3703043","0.3566875","0.5198874","0.2176784","0.322689","0.2213678","0.07904866","0.2293503","0.2661521","0.3627752","0.09733583","0.4274338","0.09215973","0.2630018","0.3580104","0.4100869","0.3582566","0.07203632","0.3041981","0.1721923","0.4398909","0.3283129","0.2140792","0.3084431","0.4568054","0.2980372","0.2496883","0.09227824","0.232295","0.3610929","0.5958249","0.4449366","0.4317216","0.5835322","0.4348518","0.2247643","0.2900346","0.4533546","0.3251723","0.4345078","0.2533283","0.4495309","0.2407649","0.5092837","0.2942688","0.1806129","0.4501814","0.3545377","0.4066578","0.1088919","0","0.2664745","0.02876213","0.1932615","0.04100173","0.1926451","0.1567416","0.4343946","0.1013786","0.3536026","0.188895","0.162959","0.09969737","0.2872109","0.4085515","0.5825384","0.4578364","0.4801956","0.2174399","0.4457092","0.3451728","0.3135257","0.1751716","0.3234841","0.2365592","0.3480117","0.5315612","0.2685321","0.5083731","0.5102761","0.4421044","0.3737229","0.4834391","0.4600095","0.4338895","0.5445843","0.3991515","0.4636539","0.4288899","0.4043679","0.2843235","0.1744438","0.4319165","0.5633038","16578"
"0.1739538","0.007258277","0.01500125","0.01576845","0.3969758","0.1665308","0.1100745","0","0.2263996","0.2484107","0.3821279","0.3933528","0.34537","0.1471317","0.1217059","0.2289693","0.459505","0.2927058","0.1173382","0.1849052","0.4355176","0.7246284","0.6821741","0.4713133","0.6883409","0.4156291","0.5602179","0.4502998","0.5320235","0.2184654","0.3928358","0.3212451","0.3899595","0.4754999","0.4320367","0.4431979","0.565228","0.2597602","0.5134889","0.2546276","0.1425515","0.2283574","0.4545825","0.5931609","0.1854139","0.5738558","0.007656258","0.2296401","0.3170192","0.5114226","0.4823037","0","0.3585987","0.1512677","0.3575481","0.3641693","0.2775611","0.4216758","0.4834269","0.3795864","0.3000056","0.1715585","0.2164945","0.3350093","0.6241328","0.5613073","0.5957587","0.6289567","0.5977326","0.3215757","0.4916722","0.595842","0.5124626","0.5327547","0.4931782","0.5626283","0.4901432","0.6134238","0.5243587","0.3618733","0.5748865","0.4866689","0.5668946","0.2081985","0","0.1309961","0.2519343","0","0.1031736","0.07256236","0.09619983","0.4332736","0.1281726","0.5443289","0.3532519","0.4144524","0.3420966","0.456307","0.5003915","0.6320847","0.4794195","0.5219917","0.1599776","0.3815754","0.4091685","0.4489102","0.2871667","0.5100566","0.3036406","0.5217687","0.6023478","0.3436245","0.5143369","0.5973259","0.5807631","0.5403423","0.5431642","0.5179025","0.5014697","0.5318827","0.4195402","0.459356","0.430848","0.5330357","0.5040636","0","0.5302988","0.6216628","16710"
"0.4196559","0.0579849","0.1722108","0.2225247","0.3633322","0.1201513","0.08970097","0.2263996","0","0.1042036","0.1540364","0.1144776","0.1795207","0.2944372","0.3402386","0.3178844","0.5407418","0.04902088","0.08431271","0.1567507","0.04219798","0.3726198","0.3705562","0.297372","0.4470735","0.3097376","0.3779896","0.2384028","0.341487","0.1065726","0.3966518","0.3237117","0.06978253","0.3896013","0.2757611","0.2148004","0.4039792","0.126671","0.2248891","0.2491082","0.002965675","0.2716676","0.2329244","0.2805387","0.1431167","0.3688408","0.2469342","0.2666631","0.4103513","0.3353813","0.2643985","0.2228687","0.2516141","0.2636881","0.4521977","0.2666293","0.1159893","0.1523416","0.3431847","0.2578283","0.17997","0.02440759","0.113647","0.2738317","0.4904653","0.2735425","0.2858257","0.4504834","0.2745084","0.07899034","0.2630033","0.3484201","0.2377491","0.3491573","0.145776","0.3236056","0.1750554","0.3856547","0.2178666","0.2380724","0.3866426","0.2636359","0.3097431","0.07548308","0.1522715","0.3071207","0.1180446","0.3821231","0.1148859","0.2512548","0.1097015","0.3677699","0.2592204","0.3168732","0.1283397","0.1100606","0.06029207","0.2442792","0.2983825","0.4765033","0.2806466","0.3356773","0.1234087","0.3011826","0.2704736","0.2593269","0.1411301","0.3323926","0.3849792","0.3085928","0.393838","0.1791953","0.3982701","0.3412064","0.2761862","0.1966707","0.3746947","0.3514716","0.2901993","0.4340183","0.2513024","0.376387","0.2895153","0.2882315","0.09258798","0.2984954","0.3019258","0.4399302","20241"
