"","lhs","op","rhs","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"22","differentiation","~~","dynamics",-0.00359237022893476,0.000641862377853977,-5.59679201162342,2.18354399006415e-08,-0.00485039737255979,-0.00233434308530972,-0.148925511975597,-0.148925511975597,-0.148925511975597
"23","differentiation","~~","tension",0.0102039134565339,0.000926648097036029,11.0116380632217,0,0.00838771656000069,0.0120201103530671,0.353410784435763,0.353410784435763,0.353410784435763
"24","ornamentation","~~","dynamics",0.000596385567250867,0.000673881402889956,0.885000780097586,0.376156210621428,-0.000724397712264773,0.00191716884676651,0.0222063515528083,0.0222063515528083,0.0222063515528083
"25","ornamentation","~~","rhythm",0.0145580443199852,0.000921980397895118,15.789971623281,0,0.0127509959456589,0.0163650926943116,0.611840248636929,0.611840248636929,0.611840248636929
"26","ornamentation","~~","tension",0.0171164348676051,0.00119838237643857,14.2829494192603,0,0.014767648570078,0.0194652211651322,0.532461751257814,0.532461751257814,0.532461751257814
"27","rhythm","~~","dynamics",-0.00541494407712568,0.000645912096457686,-8.38340713360586,0,-0.0066809085233615,-0.00414897963088985,-0.236294410430234,-0.236294410430234,-0.236294410430234
"28","rhythm","~~","tension",0.00387975366258513,0.000802730285819785,4.83319706646293,1.34357666747853e-06,0.00230643121307881,0.00545307611209145,0.141445339606949,0.141445339606949,0.141445339606949
"29","dynamics","~~","tension",0.00556044111550363,0.000826177575028897,6.73032200772231,1.69289027240893e-11,0.00394116282361236,0.00717971940739491,0.179601027722036,0.179601027722036,0.179601027722036
"30","line_23","~~","line_31",0.0219016848976302,0.00154409550009543,14.1841517550414,0,0.0188753133287528,0.0249280564665076,0.0219016848976302,0.35851566203914,0.35851566203914
"31","line_35","~~","line_34",0.0215146980948498,0.00147319738589264,14.6040838117654,0,0.0186272842763817,0.0244021119133179,0.0215146980948498,0.45560360135073,0.45560360135073
"32","line_37","~~","line_36",0.00795845493662794,0.000724752176136621,10.9809327914701,0,0.00653796677368313,0.00937894309957274,0.00795845493662794,0.311036572986272,0.311036572986272
"33","line_10","~~","line_30",-0.0367691230256368,0.00266502688467674,-13.7969051033032,0,-0.0419924797374342,-0.0315457663138394,-0.0367691230256368,-0.927200978021228,-0.927200978021228
"34","line_32","~~","line_35",-0.00573414223887248,0.000763770884730253,-7.50767324797626,6.01740879346835e-14,-0.00723110566538407,-0.00423717881236089,-0.00573414223887248,-0.124651603532025,-0.124651603532025
"35","line_17","~~","line_33",-0.00638127200586673,0.000821775648589591,-7.76522402047186,8.21565038222616e-15,-0.00799192268047437,-0.00477062133125909,-0.00638127200586673,-0.185866424852939,-0.185866424852939
"36","line_37","~~","line_37",0.0364532640655821,0.0015055224238735,24.2130329562233,0,0.0335024943368726,0.0394040337942916,0.0364532640655821,0.618387382864848,0.618387382864848
"37","line_10","~~","line_10",0.0379367909799684,0.00269565431123775,14.0733145276885,0,0.0326534056151723,0.0432201763447645,0.0379367909799684,0.435420624581414,0.435420624581414
"38","line_30","~~","line_30",0.0414532121988055,0.0026966451802554,15.3721418384303,0,0.0361678847664214,0.0467385396311896,0.0414532121988055,0.467138206378448,0.467138206378448
"39","line_23","~~","line_23",0.0392699337121499,0.00142110634181391,27.633353364693,0,0.0364846164639932,0.0420552509603066,0.0392699337121499,0.523991437423698,0.523991437423698
"40","line_28","~~","line_28",0.0577621013219035,0.00182479218921622,31.6540708927043,0,0.0541855743517697,0.0613386282920373,0.0577621013219035,0.67441791743037,0.67441791743037
"41","line_29","~~","line_29",0.0548244925078647,0.00272392607940617,20.1270118606951,0,0.0494856954956792,0.0601632895200501,0.0548244925078647,0.516525942684402,0.516525942684402
"42","line_31","~~","line_31",0.09503391457987,0.00276967218272281,34.3123331247253,0,0.0896054568527509,0.100462372306989,0.09503391457987,0.7897919538471,0.7897919538471
"43","line_11","~~","line_11",0.0342268602712983,0.00121429595241827,28.1865884532806,0,0.0318468839379857,0.0366068366046109,0.0342268602712983,0.627674365520736,0.627674365520736
"44","line_24","~~","line_24",0.02543374269899,0.000886216894733544,28.6992302337422,0,0.0236967895028213,0.0271706958951587,0.02543374269899,0.638553647590135,0.638553647590135
"45","line_17","~~","line_17",0.0463312524885219,0.00153916554395595,30.1015395455395,0,0.0433145434561233,0.0493479615209206,0.0463312524885219,0.671154613970695,0.671154613970695
"46","line_25","~~","line_25",0.0244952713413625,0.00129490509860041,18.916653712954,0,0.0219573039847084,0.0270332386980166,0.0244952713413625,0.486393244985315,0.486393244985315
"47","line_36","~~","line_36",0.0179596630751983,0.00156738324002885,11.4583738147333,0,0.0148876483747701,0.0210316777756266,0.0179596630751983,0.346492992957462,0.346492992957462
"48","line_32","~~","line_32",0.0378415767817406,0.000988915542368074,38.265731663115,0,0.0359033379349472,0.0397798156285339,0.0378415767817406,0.93414915054612,0.93414915054612
"49","line_35","~~","line_35",0.0559206176643564,0.0016838601928022,33.2097747208431,0,0.0526203123314634,0.0592209229972493,0.0559206176643564,0.780570949582717,0.780570949582717
"50","line_34","~~","line_34",0.0398771632339485,0.00200539491566088,19.8849428222505,0,0.0359466614244735,0.0438076650434236,0.0398771632339485,0.518325457338362,0.518325457338362
"51","line_33","~~","line_33",0.0254412580316094,0.00126231825554991,20.154392855965,0,0.0229671597137041,0.0279153563495146,0.0254412580316094,0.524296132374305,0.524296132374305
"52","differentiation","~~","differentiation",0.022495648987434,0.00166157447133597,13.5387545821805,0,0.0192390228659843,0.0257522751088837,1,1,1
"53","ornamentation","~~","ornamentation",0.0278852396354445,0.00193971111530076,14.3759755849627,0,0.024083475709043,0.031687003561846,1,1,1
"54","rhythm","~~","rhythm",0.0203027846392482,0.00137339713309865,14.7828942917925,0,0.0176109757219043,0.0229945935565922,1,1,1
"55","dynamics","~~","dynamics",0.0258657721022035,0.00159663894189971,16.2001385682276,0,0.022736417279766,0.0289951269246411,1,1,1
"56","tension","~~","tension",0.0370574396673262,0.00241034480936836,15.374331308655,0,0.0323332506506412,0.0417816286840113,1,1,1
